postal_code,Description_clean
330048,Attributes BLK_NO 48  ST_COD BEN01R  ENTITYID 3379  POSTAL_COD 330048  INC_CRC 946D3A70F62CE74D  FMEL_UPD_D 20130426120231 
680790,Attributes BLK_NO 790  ST_COD CHN04D  ENTITYID 289  POSTAL_COD 680790  INC_CRC 825778355114A5B8  FMEL_UPD_D 20130426120235 
730428,Attributes BLK_NO 428  ST_COD WOS04F  ENTITYID 9421  POSTAL_COD 730428  INC_CRC F552342716916307  FMEL_UPD_D 20130426120308 
822676,Attributes BLK_NO 676B  ST_COD PUD06M  ENTITYID 9753  POSTAL_COD 822676  INC_CRC 42EB6A87D487ED51  FMEL_UPD_D 20170331101921 
750504,Attributes BLK_NO 504  ST_COD MOD04F  ENTITYID 777  POSTAL_COD 750504  INC_CRC 8783B4D19423FDE4  FMEL_UPD_D 20130426120225 
530981,Attributes BLK_NO 981  ST_COD BUC11G  ENTITYID 5077  POSTAL_COD 530981  INC_CRC 810FE746CEC776F0  FMEL_UPD_D 20130426120251 
822670,Attributes BLK_NO 670B  ST_COD EDP02K  ENTITYID 9888  POSTAL_COD 822670  INC_CRC 9C83CFC8AAA97099  FMEL_UPD_D 20150731152632 
650224,Attributes BLK_NO 224  ST_COD BUS03F  ENTITYID 2610  POSTAL_COD 650224  INC_CRC 3FDE576908067477  FMEL_UPD_D 20130426120221 
102080,Attributes BLK_NO 80B  ST_COD TES08L  ENTITYID 10230  POSTAL_COD 102080  INC_CRC AD31C860A451EB01  FMEL_UPD_D 20130426120343 
460013,Attributes BLK_NO 13  ST_COD BES05G  ENTITYID 10156  POSTAL_COD 460013  INC_CRC 282D058DEAB1C82F  FMEL_UPD_D 20130426120344 
531919,Attributes BLK_NO 919A  ST_COD HOA07L  ENTITYID 7949  POSTAL_COD 531919  INC_CRC 707EF2255B1F5E1D  FMEL_UPD_D 20130426120326 
751335,Attributes BLK_NO 335A  ST_COD SEC15R  ENTITYID 535  POSTAL_COD 751335  INC_CRC B397B71659D0137C  FMEL_UPD_D 20130426120226 
600032,Attributes BLK_NO 32  ST_COD TEG02M  ENTITYID 263  POSTAL_COD 600032  INC_CRC 3DF6A87613664338  FMEL_UPD_D 20140725100430 
132028,Attributes BLK_NO 28B  ST_COD DOC00B  ENTITYID 7493  POSTAL_COD 132028  INC_CRC DEA63B8745DB438A  FMEL_UPD_D 20130426120320 
530709,Attributes BLK_NO 709  ST_COD HOA05Y  ENTITYID 1095  POSTAL_COD 530709  INC_CRC F512D6205E3F93FC  FMEL_UPD_D 20140725100430 
820121,Attributes BLK_NO 121  ST_COD EDP01G  ENTITYID 10129  POSTAL_COD 820121  INC_CRC 63DC747D9EDC0E7B  FMEL_UPD_D 20160202094942 
543321,Attributes BLK_NO 321C  ST_COD AND04D  ENTITYID 5414  POSTAL_COD 543321  INC_CRC 7D9AD01D1375AA27  FMEL_UPD_D 20130426120257 
511609,Attributes BLK_NO 609A  ST_COD ELI00F  ENTITYID 10788  POSTAL_COD 511609  INC_CRC 09782C9F07F78964  FMEL_UPD_D 20140120182932 
792470,Attributes BLK_NO 470B  ST_COD FEL02Q  ENTITYID 9795  POSTAL_COD 792470  INC_CRC FE429DF44F5C7AF2  FMEL_UPD_D 20151001185830 
670217,Attributes BLK_NO 217  ST_COD PET10G  ENTITYID 9484  POSTAL_COD 670217  INC_CRC B9B292D378926FB3  FMEL_UPD_D 20130426120251 
670139,Attributes BLK_NO 139  ST_COD PET10G  ENTITYID 4374  POSTAL_COD 670139  INC_CRC 6E60214A903B006A  FMEL_UPD_D 20130426120254 
101070,Attributes BLK_NO 70A  ST_COD TEH01X  ENTITYID 10079  POSTAL_COD 101070  INC_CRC DB3CCE71BA04192C  FMEL_UPD_D 20190403140624 
090003,Attributes BLK_NO 3  ST_COD TEC01D  ENTITYID 4114  POSTAL_COD 090003  INC_CRC 9F22F7A9FFA3A1E5  FMEL_UPD_D 20130426120243 
550315,Attributes BLK_NO 315  ST_COD SEA11N  ENTITYID 7354  POSTAL_COD 550315  INC_CRC A8F6B8D649EA75CB  FMEL_UPD_D 20130426120321 
510267,Attributes BLK_NO 267  ST_COD PAS20G  ENTITYID 4118  POSTAL_COD 510267  INC_CRC 72F668D8DB7D5318  FMEL_UPD_D 20130426120243 
100055,Attributes BLK_NO 55  ST_COD TED00T  ENTITYID 32  POSTAL_COD 100055  INC_CRC 0A12C480EA3AA740  FMEL_UPD_D 20130426120213 
520101,Attributes BLK_NO 101  ST_COD SIS04J  ENTITYID 4572  POSTAL_COD 520101  INC_CRC 372E9A13B1932B12  FMEL_UPD_D 20130426120246 
540195,Attributes BLK_NO 195  ST_COD RID02A  ENTITYID 3257  POSTAL_COD 540195  INC_CRC C724147D82A4E6F4  FMEL_UPD_D 20130426120230 
610329,Attributes BLK_NO 329  ST_COD TAC00N  ENTITYID 3017  POSTAL_COD 610329  INC_CRC 26D19336B21227B5  FMEL_UPD_D 20130426120228 
519213,Attributes BLK_NO 6  ST_COD PAH04B  ENTITYID 521  POSTAL_COD 519213  INC_CRC 0162C37E39370D26  FMEL_UPD_D 20130426120216 
530128,Attributes BLK_NO 128  ST_COD AHS00H  ENTITYID 48  POSTAL_COD 530128  INC_CRC 7494F217D70E6953  FMEL_UPD_D 20130426120213 
544261,Attributes BLK_NO 261D  ST_COD SEW07Y  ENTITYID 6210  POSTAL_COD 544261  INC_CRC E1606DDACC1E70B0  FMEL_UPD_D 20130426120305 
522487,Attributes BLK_NO 487C  ST_COD TAS23F  ENTITYID 9110  POSTAL_COD 522487  INC_CRC 5EFCEB95191F5FDE  FMEL_UPD_D 20160202094942 
570225,Attributes BLK_NO 225  ST_COD BIS10Q  ENTITYID 3010  POSTAL_COD 570225  INC_CRC 66284285E0CDA3A9  FMEL_UPD_D 20130426120227 
542202,Attributes BLK_NO 202B  ST_COD SEE05U  ENTITYID 601  POSTAL_COD 542202  INC_CRC 9725417470124139  FMEL_UPD_D 20130426120217 
730203,Attributes BLK_NO 203  ST_COD MAD07G  ENTITYID 111  POSTAL_COD 730203  INC_CRC C1F2D1F56AC3BD3E  FMEL_UPD_D 20130426120218 
551157,Attributes BLK_NO 157A  ST_COD SEA14Z  ENTITYID 12254  POSTAL_COD 551157  INC_CRC B523E9F4230ABBC8  FMEL_UPD_D 20170131193331 
612175,Attributes BLK_NO 175B  ST_COD YUK00D  ENTITYID 11000  POSTAL_COD 612175  INC_CRC 968B847B00587BD9  FMEL_UPD_D 20160331101333 
314079,Attributes BLK_NO 79D  ST_COD TOC00J  ENTITYID 8590  POSTAL_COD 314079  INC_CRC 9182273C30C648FD  FMEL_UPD_D 20130426120334 
790415,Attributes BLK_NO 415  ST_COD FEL02Q  ENTITYID 9639  POSTAL_COD 790415  INC_CRC 76AEF1FB2B1D2279  FMEL_UPD_D 20170131193331 
530549,Attributes BLK_NO 549  ST_COD HOS12Q  ENTITYID 3823  POSTAL_COD 530549  INC_CRC FC894A2EB3AB3CF5  FMEL_UPD_D 20130426120238 
670184,Attributes BLK_NO 184  ST_COD JEL08J  ENTITYID 3824  POSTAL_COD 670184  INC_CRC DB867E0EF7F18B75  FMEL_UPD_D 20130426120320 
680754,Attributes BLK_NO 754  ST_COD CHN03D  ENTITYID 11688  POSTAL_COD 680754  INC_CRC 0445626F514B5FDA  FMEL_UPD_D 20130426120332 
821615,Attributes BLK_NO 615A  ST_COD EDP02K  ENTITYID 10346  POSTAL_COD 821615  INC_CRC A9AC24AEF7615E3C  FMEL_UPD_D 20130426120344 
681484,Attributes BLK_NO 484A  ST_COD CHA45S  ENTITYID 11402  POSTAL_COD 681484  INC_CRC A6F4D2178E59FEDC  FMEL_UPD_D 20130426120303 
640213,Attributes BLK_NO 213  ST_COD BOP00F  ENTITYID 2308  POSTAL_COD 640213  INC_CRC E662037D9C7F0243  FMEL_UPD_D 20130426120245 
642671,Attributes BLK_NO 671B  ST_COD JUS29A  ENTITYID 4718  POSTAL_COD 642671  INC_CRC 4322C018B33793A6  FMEL_UPD_D 20130426120248 
650238,Attributes BLK_NO 238  ST_COD BUA07K  ENTITYID 197  POSTAL_COD 650238  INC_CRC E44F767373A7D0E0  FMEL_UPD_D 20130426120215 
370088,Attributes BLK_NO 88  ST_COD CIR01Q  ENTITYID 7907  POSTAL_COD 370088  INC_CRC 8B59B0CD998E32DE  FMEL_UPD_D 20130426120326 
760404,Attributes BLK_NO 404  ST_COD YIA06H  ENTITYID 1368  POSTAL_COD 760404  INC_CRC A252126A48F312C7  FMEL_UPD_D 20130426120251 
793450,Attributes BLK_NO 450C  ST_COD SEW08G  ENTITYID 10808  POSTAL_COD 793450  INC_CRC A253E01B341A9CB1  FMEL_UPD_D 20130719122130 
750490,Attributes BLK_NO 490  ST_COD ADL01U  ENTITYID 12521  POSTAL_COD 750490  INC_CRC FB8715F39181AB1F  FMEL_UPD_D 20160729143834 
682689,Attributes BLK_NO 689B  ST_COD CHD08D  ENTITYID 11527  POSTAL_COD 682689  INC_CRC EB72CB6D39A0429F  FMEL_UPD_D 20130426120243 
520914,Attributes BLK_NO 914  ST_COD TAS30D  ENTITYID 6408  POSTAL_COD 520914  INC_CRC 4C08C3D4A7F41421  FMEL_UPD_D 20130426120310 
523168,Attributes BLK_NO 168C  ST_COD SIL10A  ENTITYID 5477  POSTAL_COD 523168  INC_CRC 8A9E65DF71E5B104  FMEL_UPD_D 20130426120258 
570153,Attributes BLK_NO 153  ST_COD BIS06N  ENTITYID 12549  POSTAL_COD 570153  INC_CRC E4C620AAD7EDC86E  FMEL_UPD_D 20160930094741 
141150,Attributes BLK_NO 150  ST_COD MES04U  ENTITYID 10074  POSTAL_COD 141150  INC_CRC 74CC611B13F104F8  FMEL_UPD_D 20221220142836 
551149,Attributes BLK_NO 149A  ST_COD SEA14Z  ENTITYID 10698  POSTAL_COD 551149  INC_CRC FE98E00B8B25DE68  FMEL_UPD_D 20221220142836 
551141,Attributes BLK_NO 141A  ST_COD SEA15J  ENTITYID 11867  POSTAL_COD 551141  INC_CRC 2F83F4BC4CC1C930  FMEL_UPD_D 20221220142836 
541279,Attributes BLK_NO 279A  ST_COD SEA22E  ENTITYID 9575  POSTAL_COD 541279  INC_CRC 29A2779F4E75853D  FMEL_UPD_D 20140725100430 
531909,Attributes BLK_NO 909A  ST_COD HOS14W  ENTITYID 3748  POSTAL_COD 531909  INC_CRC B4C283E4C89685ED  FMEL_UPD_D 20130426120236 
644667,Attributes BLK_NO 667D  ST_COD JUS29A  ENTITYID 2510  POSTAL_COD 644667  INC_CRC 925E06FBAE91FBF8  FMEL_UPD_D 20130426120221 
570216,Attributes BLK_NO 216  ST_COD BIS10Q  ENTITYID 5190  POSTAL_COD 570216  INC_CRC DC7A21C1D9357091  FMEL_UPD_D 20130426120255 
752469,Attributes BLK_NO 469B  ST_COD ADD01P  ENTITYID 748  POSTAL_COD 752469  INC_CRC 8FC08875322D088D  FMEL_UPD_D 20130426120239 
680019,Attributes BLK_NO 19  ST_COD TEL13D  ENTITYID 10750  POSTAL_COD 680019  INC_CRC 29DEAFFB10CC6D89  FMEL_UPD_D 20130426120334 
470604,Attributes BLK_NO 604  ST_COD BER00B  ENTITYID 11958  POSTAL_COD 470604  INC_CRC 26E99446B5CB3F7A  FMEL_UPD_D 20150529170631 
520151,Attributes BLK_NO 151  ST_COD SIS04J  ENTITYID 10704  POSTAL_COD 520151  INC_CRC 9AD7A3B81BB47EB9  FMEL_UPD_D 20130719122130 
400016,Attributes BLK_NO 16  ST_COD EUC01D  ENTITYID 2864  POSTAL_COD 400016  INC_CRC 30CDA91C304A3944  FMEL_UPD_D 20130426120224 
510487,Attributes BLK_NO 487  ST_COD PAD05N  ENTITYID 11077  POSTAL_COD 510487  INC_CRC 04DAB0982104D955  FMEL_UPD_D 20140325183042 
730664,Attributes BLK_NO 664  ST_COD WOR03P  ENTITYID 9725  POSTAL_COD 730664  INC_CRC D3BA46AAE92A4BEE  FMEL_UPD_D 20151130190131 
823604,Attributes BLK_NO 604C  ST_COD PUN03D  ENTITYID 3920  POSTAL_COD 823604  INC_CRC 2C54D862D597B438  FMEL_UPD_D 20130426120242 
460065,Attributes BLK_NO 65  ST_COD NEC03R  ENTITYID 2924  POSTAL_COD 460065  INC_CRC CC198986AFFB2FC7  FMEL_UPD_D 20130426120228 
541277,Attributes BLK_NO 277A  ST_COD COL07W  ENTITYID 9376  POSTAL_COD 541277  INC_CRC F93FA70BB6B902B3  FMEL_UPD_D 20130426120341 
520145,Attributes BLK_NO 145  ST_COD SIS05T  ENTITYID 10685  POSTAL_COD 520145  INC_CRC C1D9998B8EC77AC3  FMEL_UPD_D 20130719122130 
152002,Attributes BLK_NO 2A  ST_COD BUM03D  ENTITYID 10213  POSTAL_COD 152002  INC_CRC 5B18703FB93E7AA5  FMEL_UPD_D 20130426120344 
822201,Attributes BLK_NO 201B  ST_COD PUF02Z  ENTITYID 6019  POSTAL_COD 822201  INC_CRC 9EA703823741A804  FMEL_UPD_D 20130426120305 
680426,Attributes BLK_NO 426  ST_COD CHA44R  ENTITYID 11426  POSTAL_COD 680426  INC_CRC EF2E6DB49DCC515B  FMEL_UPD_D 20130426120256 
520112,Attributes BLK_NO 112  ST_COD SIS04J  ENTITYID 10142  POSTAL_COD 520112  INC_CRC 1A07EA26CB2E8BBD  FMEL_UPD_D 20130426120344 
328516,Attributes BLK_NO 7  ST_COD MCN00F  ENTITYID 669  POSTAL_COD 328516  INC_CRC D2A439120FCE955F  FMEL_UPD_D 20130426120217 
511158,Attributes BLK_NO 158A  ST_COD PAS27Z  ENTITYID 862  POSTAL_COD 511158  INC_CRC 69DDA207BCE13F93  FMEL_UPD_D 20130426120218 
822120,Attributes BLK_NO 120B  ST_COD EDP01G  ENTITYID 10063  POSTAL_COD 822120  INC_CRC DFEBCE6607B59D92  FMEL_UPD_D 20160601102234 
511137,Attributes BLK_NO 137A  ST_COD PAS18R  ENTITYID 10394  POSTAL_COD 511137  INC_CRC A3263066477B7BFE  FMEL_UPD_D 20140120182932 
641673,Attributes BLK_NO 673A  ST_COD JUS29A  ENTITYID 8934  POSTAL_COD 641673  INC_CRC 5951976D3BCA42AA  FMEL_UPD_D 20130426120340 
531697,Attributes BLK_NO 697A  ST_COD HOS13L  ENTITYID 10671  POSTAL_COD 531697  INC_CRC 1D93A4219BE3E9C9  FMEL_UPD_D 20140120182932 
824289,Attributes BLK_NO 289D  ST_COD PUP08R  ENTITYID 6907  POSTAL_COD 824289  INC_CRC 8900E1C89B7A3D61  FMEL_UPD_D 20130426120312 
272014,Attributes BLK_NO 14A  ST_COD GHM00D  ENTITYID 3424  POSTAL_COD 272014  INC_CRC D43F0E52D5DA85D2  FMEL_UPD_D 20130426120234 
330047,Attributes BLK_NO 47  ST_COD BEN01R  ENTITYID 4534  POSTAL_COD 330047  INC_CRC B2E0DE52F57F40A1  FMEL_UPD_D 20130426120249 
760821,Attributes BLK_NO 821  ST_COD YIS07F  ENTITYID 1876  POSTAL_COD 760821  INC_CRC F4A981DB8FB7F10A  FMEL_UPD_D 20151130190131 
652439,Attributes BLK_NO 439B  ST_COD BUA15B  ENTITYID 11053744  POSTAL_COD 652439  INC_CRC E3DA02DF1E073282  FMEL_UPD_D 20230328181025 
730359,Attributes BLK_NO 359  ST_COD WOA03F  ENTITYID 11236  POSTAL_COD 730359  INC_CRC D93D5F9FF2BDC9D4  FMEL_UPD_D 20130426120245 
750339,Attributes BLK_NO 339  ST_COD SEC15R  ENTITYID 454  POSTAL_COD 750339  INC_CRC 6CBC14016A69A3AD  FMEL_UPD_D 20130426120253 
792415,Attributes BLK_NO 415B  ST_COD FEL02Q  ENTITYID 9647  POSTAL_COD 792415  INC_CRC 52B5DCE6EAAA7C5B  FMEL_UPD_D 20150330193231 
640413,Attributes BLK_NO 413  ST_COD JUS10Y  ENTITYID 12070  POSTAL_COD 640413  INC_CRC C78538CF0BD59B7D  FMEL_UPD_D 20130426120218 
320040,Attributes BLK_NO 40  ST_COD BAH02L  ENTITYID 2807  POSTAL_COD 320040  INC_CRC 6F104FA5C880D78C  FMEL_UPD_D 20130426120223 
541252,Attributes BLK_NO 252A  ST_COD COS09T  ENTITYID 3910  POSTAL_COD 541252  INC_CRC E06BF1A7C8C7535D  FMEL_UPD_D 20130426120236 
821261,Attributes BLK_NO 261A  ST_COD PUW00T  ENTITYID 9538  POSTAL_COD 821261  INC_CRC E8A73B830F55825D  FMEL_UPD_D 20141127185830 
792433,Attributes BLK_NO 433B  ST_COD SEW08G  ENTITYID 9222  POSTAL_COD 792433  INC_CRC 26817FFDE2D7C694  FMEL_UPD_D 20130426120340 
610351,Attributes BLK_NO 351  ST_COD COD04N  ENTITYID 2543  POSTAL_COD 610351  INC_CRC 7B5A49AEBAFAF458  FMEL_UPD_D 20130426120221 
730690,Attributes BLK_NO 690  ST_COD WOD26Q  ENTITYID 2099  POSTAL_COD 730690  INC_CRC E42B87DE544178A6  FMEL_UPD_D 20130426120248 
751501,Attributes BLK_NO 501A  ST_COD WEC05F  ENTITYID 712  POSTAL_COD 751501  INC_CRC 0418EBFCDE273B21  FMEL_UPD_D 20130426120244 
643652,Attributes BLK_NO 652C  ST_COD JUS22J  ENTITYID 2520  POSTAL_COD 643652  INC_CRC 0BF53F5FBB808388  FMEL_UPD_D 20130426120221 
543211,Attributes BLK_NO 211C  ST_COD COL05F  ENTITYID 2166  POSTAL_COD 543211  INC_CRC 59E8346525EB18B0  FMEL_UPD_D 20140929105030 
600336,Attributes BLK_NO 336  ST_COD JUA00N  ENTITYID 2227  POSTAL_COD 600336  INC_CRC 9A0D57B976633DB5  FMEL_UPD_D 20130426120219 
460426,Attributes BLK_NO 426  ST_COD BEN00L  ENTITYID 5344  POSTAL_COD 460426  INC_CRC C45C5C8498310111  FMEL_UPD_D 20130426120253 
650524,Attributes BLK_NO 524  ST_COD BUS14E  ENTITYID 5355  POSTAL_COD 650524  INC_CRC A0DD7C032400B18D  FMEL_UPD_D 20130426120258 
520233,Attributes BLK_NO 233  ST_COD SIS07L  ENTITYID 10585  POSTAL_COD 520233  INC_CRC CB62FE57ED4698EB  FMEL_UPD_D 20130426120346 
684489,Attributes BLK_NO 489D  ST_COD CHA45S  ENTITYID 11711  POSTAL_COD 684489  INC_CRC 38EEFE4D08A61BA8  FMEL_UPD_D 20150330193231 
162044,Attributes BLK_NO 44A  ST_COD HAV00N  ENTITYID 8595  POSTAL_COD 162044  INC_CRC 7FD7A47759BA20AF  FMEL_UPD_D 20130426120337 
751131,Attributes BLK_NO 131A  ST_COD CAC12F  ENTITYID 10572475  POSTAL_COD 751131  INC_CRC 5487AF06663CFB5B  FMEL_UPD_D 20200506182425 
730609,Attributes BLK_NO 609  ST_COD WOR03P  ENTITYID 1842  POSTAL_COD 730609  INC_CRC E7CAD869E7FC1E2F  FMEL_UPD_D 20130426120319 
600304,Attributes BLK_NO 304  ST_COD JUS07F  ENTITYID 2947  POSTAL_COD 600304  INC_CRC 89F60B5180DBC05D  FMEL_UPD_D 20130426120226 
823172,Attributes BLK_NO 172C  ST_COD EDP01G  ENTITYID 7051  POSTAL_COD 823172  INC_CRC 2C9AE961067EE4DD  FMEL_UPD_D 20130426120318 
520259,Attributes BLK_NO 259  ST_COD TAS14R  ENTITYID 3354  POSTAL_COD 520259  INC_CRC 48376A50D4C1F6A1  FMEL_UPD_D 20130426120231 
080013,Attributes BLK_NO 13  ST_COD CAC10Y  ENTITYID 6299  POSTAL_COD 080013  INC_CRC 0A00DD7B69ED63A7  FMEL_UPD_D 20130426120305 
640189,Attributes BLK_NO 189  ST_COD BOD01D  ENTITYID 9389  POSTAL_COD 640189  INC_CRC 6808B9A6EAF5DA65  FMEL_UPD_D 20140325183042 
310035,Attributes BLK_NO 35  ST_COD TOP07K  ENTITYID 2717  POSTAL_COD 310035  INC_CRC F6C15BAE33B98E62  FMEL_UPD_D 20130426120225 
550401,Attributes BLK_NO 401  ST_COD SEA17K  ENTITYID 10165  POSTAL_COD 550401  INC_CRC C36E219DBDDF8297  FMEL_UPD_D 20130426120344 
521114,Attributes BLK_NO 114  ST_COD TAS12R  ENTITYID 4224  POSTAL_COD 521114  INC_CRC EDBE612C358F48A8  FMEL_UPD_D 20140523145734 
520302,Attributes BLK_NO 302  ST_COD TAS39U  ENTITYID 6551  POSTAL_COD 520302  INC_CRC D0122E2A86465E8E  FMEL_UPD_D 20130426120308 
400012,Attributes BLK_NO 12  ST_COD EUC01D  ENTITYID 3778  POSTAL_COD 400012  INC_CRC 141A754358188301  FMEL_UPD_D 20130426120238 
510742,Attributes BLK_NO 742  ST_COD PAS23E  ENTITYID 3966  POSTAL_COD 510742  INC_CRC 4930EF883B8C9D2C  FMEL_UPD_D 20130426120239 
470601,Attributes BLK_NO 601  ST_COD BER00B  ENTITYID 11959  POSTAL_COD 470601  INC_CRC FFC248C407F2AC9D  FMEL_UPD_D 20150529170631 
570132,Attributes BLK_NO 132  ST_COD BIS05M  ENTITYID 7240  POSTAL_COD 570132  INC_CRC BA2FAE40FF9D5488  FMEL_UPD_D 20130426120317 
650120,Attributes BLK_NO 120  ST_COD BUC02M  ENTITYID 10725  POSTAL_COD 650120  INC_CRC 2191F92E61721FB9  FMEL_UPD_D 20130719122130 
333008,Attributes BLK_NO 8C  ST_COD BOK01Q  ENTITYID 4591  POSTAL_COD 333008  INC_CRC F5C9A08D1080B61F  FMEL_UPD_D 20130426120248 
680680,Attributes BLK_NO 680  ST_COD CHC17Y  ENTITYID 11731  POSTAL_COD 680680  INC_CRC D2F1F617F293D855  FMEL_UPD_D 20130426120256 
760354,Attributes BLK_NO 354  ST_COD YIR00Z  ENTITYID 1610  POSTAL_COD 760354  INC_CRC F330742AEB0AF836  FMEL_UPD_D 20131121171732 
350114,Attributes BLK_NO 114  ST_COD POA04Y  ENTITYID 11737  POSTAL_COD 350114  INC_CRC 47258583E71D66D0  FMEL_UPD_D 20151130190131 
730574,Attributes BLK_NO 574  ST_COD WOD07M  ENTITYID 2108  POSTAL_COD 730574  INC_CRC 35E958CF2D1F3217  FMEL_UPD_D 20170601120549 
760744,Attributes BLK_NO 744  ST_COD YIS06Q  ENTITYID 1502  POSTAL_COD 760744  INC_CRC CA0D4879C319EECC  FMEL_UPD_D 20130426120221 
518693,Attributes BLK_NO 49  ST_COD PAT06T  ENTITYID 3651  POSTAL_COD 518693  INC_CRC B2AE1182D2EAF8CD  FMEL_UPD_D 20130426120234 
824642,Attributes BLK_NO 642D  ST_COD PUD06M  ENTITYID 8397  POSTAL_COD 824642  INC_CRC BC4E2E2B8DC67372  FMEL_UPD_D 20130426120331 
440086,Attributes BLK_NO 86  ST_COD MAC12L  ENTITYID 12661  POSTAL_COD 440086  INC_CRC 3C6F0326A2F082EF  FMEL_UPD_D 20170802105621 
470139,Attributes BLK_NO 139  ST_COD BER00B  ENTITYID 978  POSTAL_COD 470139  INC_CRC F88F15EE92929168  FMEL_UPD_D 20140725100430 
560521,Attributes BLK_NO 521  ST_COD ANA07B  ENTITYID 4286  POSTAL_COD 560521  INC_CRC 367184C237DA9CEC  FMEL_UPD_D 20130426120242 
681669,Attributes BLK_NO 669A  ST_COD CHC17Y  ENTITYID 11648  POSTAL_COD 681669  INC_CRC 402853F21F926AE9  FMEL_UPD_D 20130426120223 
821668,Attributes BLK_NO 668A  ST_COD EDP02K  ENTITYID 3889  POSTAL_COD 821668  INC_CRC B17326E323D2A9A8  FMEL_UPD_D 20150731152632 
821107,Attributes BLK_NO 107A  ST_COD EDP02K  ENTITYID 6923  POSTAL_COD 821107  INC_CRC 16C6DEA3954E9895  FMEL_UPD_D 20130426120316 
761429,Attributes BLK_NO 429A  ST_COD YIA01R  ENTITYID 1543  POSTAL_COD 761429  INC_CRC 9AE75BDB8663DE82  FMEL_UPD_D 20140725100430 
730170,Attributes BLK_NO 170  ST_COD WOS00L  ENTITYID 134  POSTAL_COD 730170  INC_CRC 6BFE6BC73FF105F2  FMEL_UPD_D 20130426120222 
530607,Attributes BLK_NO 607  ST_COD HOA07L  ENTITYID 12751  POSTAL_COD 530607  INC_CRC 7A1CB3C46383608D  FMEL_UPD_D 20170601120549 
731013,Attributes BLK_NO 13A  ST_COD MAL10K  ENTITYID 8675  POSTAL_COD 731013  INC_CRC 5106EE26C8B1DFEA  FMEL_UPD_D 20130426120344 
320122,Attributes BLK_NO 122  ST_COD MCN00F  ENTITYID 6026  POSTAL_COD 320122  INC_CRC 026B6D13EDFBD39D  FMEL_UPD_D 20130426120307 
380103,Attributes BLK_NO 103  ST_COD ALC02U  ENTITYID 8366  POSTAL_COD 380103  INC_CRC 5025F9B3CB8AFDEB  FMEL_UPD_D 20130426120331 
510104,Attributes BLK_NO 104  ST_COD PAS19M  ENTITYID 8444  POSTAL_COD 510104  INC_CRC D8279D5A9F5A39B2  FMEL_UPD_D 20130426120331 
381112,Attributes BLK_NO 112  ST_COD GEY28W  ENTITYID 8438  POSTAL_COD 381112  INC_CRC 6A9D1BF6E9366AF3  FMEL_UPD_D 20130426120333 
680756,Attributes BLK_NO 756  ST_COD CHN03D  ENTITYID 11477  POSTAL_COD 680756  INC_CRC 64859791DB2A23A4  FMEL_UPD_D 20130426120334 
521862,Attributes BLK_NO 862A  ST_COD TAS28R  ENTITYID 4706  POSTAL_COD 521862  INC_CRC FA0270854732CDB6  FMEL_UPD_D 20130426120246 
760108,Attributes BLK_NO 108  ST_COD YIR00Z  ENTITYID 12829  POSTAL_COD 760108  INC_CRC 468199DE1018B20A  FMEL_UPD_D 20170802105621 
640536,Attributes BLK_NO 536  ST_COD JUS12Y  ENTITYID 2252  POSTAL_COD 640536  INC_CRC 344D8525FB212146  FMEL_UPD_D 20130426120223 
460003,Attributes BLK_NO 3  ST_COD BEA09N  ENTITYID 9182  POSTAL_COD 460003  INC_CRC 3456230DAB83FEF7  FMEL_UPD_D 20130426120339 
090101,Attributes BLK_NO 101  ST_COD BUP05Q  ENTITYID 7391  POSTAL_COD 090101  INC_CRC BD0C7A00E523CB7A  FMEL_UPD_D 20150330193231 
600345,Attributes BLK_NO 345  ST_COD JUS06Q  ENTITYID 420  POSTAL_COD 600345  INC_CRC 18568C4C46A82FFB  FMEL_UPD_D 20160729143834 
600350,Attributes BLK_NO 350  ST_COD JUA00N  ENTITYID 425  POSTAL_COD 600350  INC_CRC 112DCD6867C3D30C  FMEL_UPD_D 20160729143834 
761431,Attributes BLK_NO 431A  ST_COD YIA00N  ENTITYID 1637  POSTAL_COD 761431  INC_CRC 4886F639FEA008E0  FMEL_UPD_D 20140523145734 
520155,Attributes BLK_NO 155  ST_COD SIM02X  ENTITYID 10673  POSTAL_COD 520155  INC_CRC A327E93E568A9A7B  FMEL_UPD_D 20130719122130 
550219,Attributes BLK_NO 219  ST_COD SEA13U  ENTITYID 5151  POSTAL_COD 550219  INC_CRC E244F2C825A74A33  FMEL_UPD_D 20130426120251 
510255,Attributes BLK_NO 255  ST_COD PAS20G  ENTITYID 5144  POSTAL_COD 510255  INC_CRC CC63672FCF83FE9D  FMEL_UPD_D 20130426120252 
530132,Attributes BLK_NO 132  ST_COD AHS00H  ENTITYID 7162  POSTAL_COD 530132  INC_CRC D89305B7D2987650  FMEL_UPD_D 20130426120313 
510573,Attributes BLK_NO 573  ST_COD PAS26M  ENTITYID 2747  POSTAL_COD 510573  INC_CRC E661538C110D12C0  FMEL_UPD_D 20150731152632 
821602,Attributes BLK_NO 602A  ST_COD PUC09U  ENTITYID 10367  POSTAL_COD 821602  INC_CRC F1291BD490352E2D  FMEL_UPD_D 20130426120344 
671471,Attributes BLK_NO 471A  ST_COD SEG05C  ENTITYID 7074  POSTAL_COD 671471  INC_CRC D6F167FC32960D69  FMEL_UPD_D 20130426120304 
